Occupancy,DmgFnId,Source,Description,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment,ft00_5,ft01_5,ft02_5,ft03_5,ft04_5,ft05_5,ft06_5,ft07_5,ft08_5,ft09_5,ft10_5,ft11_5,ft12_5,ft13_5,Source_Table,Occupy_Class,Cover_Class
EDU1,649,USACE - New Orleans,"Structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,650,USACE - New Orleans,"Structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,651,USACE - New Orleans,"Structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,646,USACE - Wilmington,"School, Structure",0,0,0,0,4,22,29,34,39,44,48,53,57,62,66,70,75,79,83,87,91,95,99,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,647,USACE - New Orleans,"Elementary school, structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,648,USACE - New Orleans,"Elementary school, structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,649,USACE - New Orleans,"Elementary school, structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,650,USACE - New Orleans,"Elementary school, structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,651,USACE - New Orleans,"Elementary school, structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,481,USACE - Galveston,"Commercial School, contents (Equipment)",0,0,0,0,0,18,26,30,33,35,39,44,50,58,66,76,88,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
EDU1,482,USACE - Galveston,"Library, contents (Inventory)",0,0,0,0,0,35,50,75,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
EDU1,483,USACE - New Orleans,"Elementary School, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
EDU1,484,USACE - New Orleans,"Elementary School, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
EDU1,643,USACE - Galveston,"Average school, structure",0,0,0,0,0,5,7,9,9,10,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,644,USACE - Galveston,"Commercial School, structure",0,0,0,0,0,8,12,15,15,16,17,19,22,25,28,32,36,40,45,49,54,59,64,69,74,79,84,89,94,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,645,USACE - Galveston,"Library, structure",0,0,0,0,0,1,2,2,2,3,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU1,481,USACE - Galveston,"Commercial School, contents (Equipment)",0,0,0,0,0,18,26,30,33,35,39,44,50,58,66,76,88,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU1,482,USACE - Galveston,"Library, contents (Inventory)",0,0,0,0,0,35,50,75,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU1,483,USACE - New Orleans,"Elementary School, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU1,484,USACE - New Orleans,"Elementary School, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU1,646,USACE - Wilmington,Structure,0,0,0,0,4,22,29,34,39,44,48,53,57,62,66,70,75,79,83,87,91,95,99,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,647,USACE - New Orleans,"Structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,648,USACE - New Orleans,"Structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,645,USACE - Galveston,"Library, structure",0,0,0,0,0,1,2,2,2,3,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU1,480,USACE - Galveston,"Average School, contents (Equipment/Inventory)",0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU2,485,USACE - Galveston,"Average College/University, Contents (Equipment/Inventory)",0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,EDU1 default,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU2,487,USACE - New Orleans,"College, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU2,485,USACE - Galveston,Contents (Equipment/Inventory),0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,EDU1 default,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
EDU2,486,USACE - New Orleans,"Contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
EDU2,486,USACE - New Orleans,"College, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,EDU,Cont
EDU2,652,USACE - Galveston,Structure,0,0,0,0,0,5,7,9,9,10,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94,EDU1 default,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU2,653,USACE - New Orleans,"Structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU2,654,USACE - New Orleans,"Structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU2,655,USACE - New Orleans,"Structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU2,656,USACE - New Orleans,"Structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU2,657,USACE - New Orleans,"Structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyStructDmgFn,EDU,Bldg
EDU2,652,USACE - Galveston,"Average college/university, structure",0,0,0,0,0,5,7,9,9,10,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94,EDU1 default,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU2,653,USACE - New Orleans,"College, structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU2,654,USACE - New Orleans,"College, structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU2,655,USACE - New Orleans,"College, structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU2,656,USACE - New Orleans,"College, structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU2,657,USACE - New Orleans,"College, structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,EDU,Bldg
EDU2,487,USACE - New Orleans,"Contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flEssntFltyContDmgFn,EDU,Cont
PPPS,19,Hazus Dflt,Small Pumping Plant Below Grade (<10 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PPPL,20,Hazus Dflt,Large Pumping Plant Above Grade (> 50MGD),,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment raised 3 feet above ground level,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PPPM,21,Hazus Dflt,Medium Pumping Plant Above Grade (10 - 50 MGD),,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment raised 3 feet above ground level,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PPPS,22,Hazus Dflt,Small Pumping Plant Above Grade (<10 MGD),,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment raised 3 feet above ground level,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PCVS,23,Hazus Dflt,Control Vaults and Control Stations,,,,,0,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance at grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PSTAS,24,Hazus Dflt,Elevated Tanks,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PSTBC,25,Hazus Dflt,Buried Concrete Tank,,,,,0,0,0,0,5,5,5,5,5,5,5,,,,,,,,,,,,,,,Vent 3 feet above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PSTGC,26,Hazus Dflt,At Grade Concrete Tank,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,Tank floor at grade and tank does not float,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PSTGS,27,Hazus Dflt,At Grade Steel Tank,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,Tank floor at grade and tank does not float,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PSTGW,28,Hazus Dflt,At Grade Wood Tank,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,Tank floor at grade and tank does not float,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWE,29,Hazus Dflt,Wells,,,,,0,1,2,5,20,25,30,30,30,30,30,,,,,,,,,,,,,,,Assumes electrical equipment and openings are 3ft above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSL,30,Hazus Dflt,Large Lift Station Dry Well (>50 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSL,31,Hazus Dflt,Large Lift Station Wet Well (>50 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSL,32,Hazus Dflt,Large Lift Station Submersible (>50 MGD),,,,,0,0,0,0,10,10,10,10,10,10,10,,,,,,,,,,,,,,,Water does not harm submersible pumps,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSM,33,Hazus Dflt,Medium Lift Station Dry Well (10 - 50 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSM,34,Hazus Dflt,Medium Lift Station Wet Well (10 - 50 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSM,35,Hazus Dflt,Medium Lift Station Submersible (10 - 50 MGD),,,,,0,0,0,0,10,10,10,10,10,10,10,,,,,,,,,,,,,,,Water does not harm submersible pumps,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSS,36,Hazus Dflt,Small Lift Station Dry Well (<10 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSS,37,Hazus Dflt,Small Lift Station Wet Well (<10 MGD),,,,,0,0,0,0,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is 3 feet above grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WLSS,38,Hazus Dflt,Small Lift Station Submersible (<10 MGD),,,,,0,0,0,0,10,10,10,10,10,10,10,,,,,,,,,,,,,,,Water does not harm submersible pumps,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WWTL,39,Hazus Dflt,Large Wastewater Treatment Plant (>200 MGD),,,,,0,5,8,10,17,24,30,30,30,30,40,,,,,,,,,,,,,,,"Cleanup of small components when water exceeds grade, major electricl at 3ft above grade",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WWTA,40,Hazus Dflt,Wastewater Treatment Plants Greater than Average Damage (All),,,,,0,8,12,15,26,36,45,45,45,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WWTA,41,Hazus Dflt,Wastewater Treatment Plants Less than Average Damage (All),,,,,0,3,4,5,9,12,15,15,15,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WWTM,42,Hazus Dflt,Medium Wastewater Treatment Plant (50 - 200 MGD),,,,,0,5,8,10,17,24,30,30,30,30,40,,,,,,,,,,,,,,,"Cleanup of small components when water exceeds grade, major electricl at 3ft above grade",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WWTS,43,Hazus Dflt,Small Wastewater Treatment Plant (<50 MGD),,,,,0,5,8,10,17,24,30,30,30,30,40,,,,,,,,,,,,,,,"Cleanup of small components when water exceeds grade, major electricl at 3ft above grade",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WWCV,44,Hazus Dflt,Wastewater Control Vaults and Control Stations,,,,,0,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is at grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
WDFLT,45,Hazus Dflt,Default Wastewater Facility,,,,,0,5,8,10,17,24,30,30,30,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ODFLT,48,Hazus Dflt,Default Oil Facility,,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
OPP,49,Hazus Dflt,Oil Pumping Plant,,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment is raised 3 feet above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ORFL,50,Hazus Dflt,"Large Oil Refinery (>500,000 lb/day)",,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment is raised 3 feet above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ORFM,51,Hazus Dflt,"Medium Oil Refinery (100,000 - 500,000 lb/day)",,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment is raised 3 feet above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ORFS,52,Hazus Dflt,"Small Oil Refinery (< 100,000 lb/day)",,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment is raised 3 feet above grade,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
OTF,53,Hazus Dflt,Oil Tank Farms,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,Assume tank bottom is at grade and tanks will not float.,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
OCV,54,Hazus Dflt,Oil Control Vault and Control Stations,,,,,0,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is at grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
NGC,57,Hazus Dflt,Natural Gas Compressor Stations,,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,Assumes Equipment is raised 3 ft.,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
NGCV,58,Hazus Dflt,Natural Gas Control Valves and Control Stations,,,,,0,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,Entrance is at grade and not sealed,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
GDFLT,59,Hazus Dflt,Natural Gas Default,,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
EDFLT,60,Hazus Dflt,Electric Power Default,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
EPPL,61,Hazus Dflt,Electric Power Plant Large (>500 MW),,,,,0,2,5,7,10,12,15,17,20,25,30,,,,,,,,,,,,,,,"Support facilities damaged at grade, control and generating facilities damaged at 2nd level",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
EPPM,62,Hazus Dflt,Electric Power Plant Large (100-500 MW),,,,,0,2,5,7,10,12,15,17,20,25,30,,,,,,,,,,,,,,,"Support facilities damaged at grade, control and generating facilities damaged at 2nd level",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
EPPS,63,Hazus Dflt,Electric Power Plant Small (<100 MW),,,,,0,2,5,7,10,12,15,17,20,25,30,,,,,,,,,,,,,,,"Support facilities damaged at grade, control and generating facilities damaged at 2nd level",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ESSH,64,Hazus Dflt,Substation - High Voltage (500 KV),,,,,0,2,4,6,7,8,9,10,12,14,15,,,,,,,,,,,,,,,"Control room damaged at grade with max damage at 7ft,, incidental damage to transformers/switchgear",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ESSM,65,Hazus Dflt,Substation - Medium Voltage (230 KV),,,,,0,2,4,6,7,8,9,10,12,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
ESSL,66,Hazus Dflt,Substation - Low Voltage (115 KV),,,,,0,2,4,6,7,8,9,10,12,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
AUTO,1,ABS Default,Damage to car from Inundation,,,,,0,15,40,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,7,20,60,100,100,100,100,100,100,100,100,100,100,100,flVehDmgFn,AUTO,Other_Cover
AUTO,2,ABS Default,Damage to light truck from,,,,,0,6,12,30,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,9,15,60,100,100,100,100,100,100,100,100,100,100,flVehDmgFn,AUTO,Other_Cover
AUTO,3,ABS Default,Damage to heavy truck from,,,,,0,3,7,10,13,17,34,51,100,100,100,100,100,100,,,,,,,,,,,,,1,5,8,12,15,26,43,60,100,100,100,100,100,100,flVehDmgFn,AUTO,Other_Cover
PWTO,11,Hazus Dflt,Open Treatment Plant Greater than Average Damage (All),,,,,0,8,12,15,26,36,45,45,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWTL,12,Hazus Dflt,Large Closed or Pressure Treatment Plant (>200 MGD),,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment raised 3 feet above ground level,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWTM,13,Hazus Dflt,Medium Closed or Pressure Treatment Plant (50-200 MGD),,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment raised 3 feet above ground level,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWTS,14,Hazus Dflt,Small Closed or Pressure Treatment Plant (<50 MGD),,,,,0,1,2,5,15,30,40,40,40,40,40,,,,,,,,,,,,,,,All equipment raised 3 feet above ground level,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWTC,15,Hazus Dflt,Closed Treatment Plant Less than Average Damage (All),,,,,0,1,1,3,8,15,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
RES3,81,USACE - Chicago,"Apartment Unit Grade, Contents",0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgContDmgFn,Other_Occupy,Cont
RES3,82,USACE - Chicago,"Apartment Unit Sub-Grade, Contents",0,6,7,8,15,19,22,28,33,39,43,49,54,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,flBldgContDmgFn,Other_Occupy,Cont
RES3,83,USACE - Galveston,"Apartment, living area on one floor, Contents",0,0,0,0,6,34,44,55,67,77,87,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,Other_Occupy,Cont
RES3,84,USACE - Galveston,"Condominium, living area on multiple floors, Contents",0,0,0,0,4,24,34,40,47,53,56,58,58,58,61,66,68,76,81,86,91,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,flBldgContDmgFn,Other_Occupy,Cont
RES3,208,USACE - Wilmington,"Apartments, Structure",10,11,12,14,15,20,21,23,25,29,32,35,38,42,46,51,55,58,61,65,70,74,78,83,87,91,96,100,100,,,,,,,,,,,,,,,,flBldgStructDmgFn,Other_Occupy,Bldg
PWTM,8,Hazus Dflt,Medium Gravity or Open Treatment Plant (50-200 MGD),,,,,0,5,8,10,17,24,30,30,30,30,40,,,,,,,,,,,,,,,"Some damage at ground level, most equipment assumed to be at 3ft in height",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWTS,9,Hazus Dflt,Small Gravity or Open Treatment Plant (<50 MGD),,,,,0,5,8,10,17,24,30,30,30,30,40,,,,,,,,,,,,,,,"Some damage at ground level, most equipment assumed to be at 3ft in height",,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
PWTO,10,Hazus Dflt,Open Treatmet Plant Less than Average Damage (All),,,,,0,3,4,5,9,12,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flUtilFltyDmgFn,Other_Occupy,Other_Cover
RES3,207,USACE - Galveston,"Condominium, living area on multiple floors, Structure",0,0,0,0,5,28,29,31,36,37,39,40,41,42,44,46,48,52,55,58,61,64,68,69,70,71,72,73,74,,,,,,,,,,,,,,,,flBldgStructDmgFn,Other_Occupy,Bldg
RES3,204,USACE - Chicago,"Apartment Unit Grade, Structure",0,0,0,0,15,16,25,28,29,31,40,43,43,45,46,47,47,49,50,51,52,53,54,55,56,57,58,59,60,,,,,,,,,,,,,,,,flBldgStructDmgFn,Other_Occupy,Bldg
RES3,205,USACE - Chicago,"Apartment Unit Sub-Grade, Structure",0,0,4,8,12,15,20,23,28,33,37,43,48,51,53,55,57,59,60,61,62,63,64,65,66,67,68,69,70,,,,,,,,,,,,,,,,flBldgStructDmgFn,Other_Occupy,Bldg
